product,title,rating,body
"Pampers Premium Care Pants,New Born Extra Small size baby Diapers,(NB/XS)70 count,Upto 5 kg Softest ever Pampers","5.0 out of 5 stars
The best diapers. Period",5.0,"We used these diapers for both our kids. Its been 8 years since our first kid used and now we are using for second kid. And there is no ither product that comes close to it. The price is on higher side, but the quality compensates it.
Read more"
"Pampers Premium Care Pants,New Born Extra Small size baby Diapers,(NB/XS)70 count,Upto 5 kg Softest ever Pampers","5.0 out of 5 stars
My child Loves Pampers Premium Pants",5.0,"""I cannot recommend Pampers Premium Care diapers highly enough! As a father, I prioritize my child's comfort and health above all else. When my little one started showing signs of rashes, I knew I had to make a change. That's when I switched to Pampers Premium Care, and I'm so glad I did.The first thing I noticed was the incredibly soft feel of these diapers. They are so gentle and smooth, almost like a cloth diaper. Unlike other brands that can feel harsh and synthetic, these diapers are a dream to touch.Not only are they soft, but they are also super absorbent and keep my baby dry and comfortable for hours. The wetness indicator is a game-changer, making it easy to know when it's time for a change. Plus, the diapers have a great fit and don't sag, even after hours of wear.Overall, Pampers Premium Care diapers have exceeded my expectations. They have helped keep my baby rash-free and happy, and I wouldn't trust any other brand. Thank you, Pampers, for creating such a fantastic product!""
Read more"
"Pampers Premium Care Pants,New Born Extra Small size baby Diapers,(NB/XS)70 count,Upto 5 kg Softest ever Pampers","4.0 out of 5 stars
Love this product very much",4.0,"My son  is 7 months old running  and I have been using  pampers premium care since his birth. Though its expensive but when it comes to my son no compromise for him.I like these product very much, it is very soft and leak free. Thank you pampers. My suggestion to new mom ,you can use this product for your child without any hesitation.
Read more"
"Pampers Premium Care Pants,New Born Extra Small size baby Diapers,(NB/XS)70 count,Upto 5 kg Softest ever Pampers","5.0 out of 5 stars
Really Good Product.",5.0,"This is the only product that provides my child with adequate protection throughout the night without leaking. Additionally, it causes minimal to no rashes.
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","5.0 out of 5 stars
Good lotion.",5.0,"It's very good lotion for babies. It has nice pleasant fragrance. It keeps skin moisturized for hours.
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","4.0 out of 5 stars
Nice product",4.0,"Mild moisturizing n ok product.smell is not so good.
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","5.0 out of 5 stars
Nice cream",5.0,"Mamaearth k product kafi ache hote h.. Nd natural bhi hote h inme harmful koi cheez nh hoti
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","3.0 out of 5 stars
Obnoxious fragrance",3.0,"Moisturiser is good but the fragrance is very strong and unpleasant. Smells more like some medicine.
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","5.0 out of 5 stars
Soft and Smooth",5.0,"The Mama Earth Moisturiser glides onto the skin with a luxuriously soft and smooth texture, leaving the skin feeling incredibly supple and thoroughly hydrated.
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","4.0 out of 5 stars
I like the product",4.0,"It's a good product, but I haven't used it on my baby yet.
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","5.0 out of 5 stars
Baby",5.0,"Very good
Read more"
"Mamaearth Daily Moisturizing Lotion, 200ml","5.0 out of 5 stars
Awesome product",5.0,"First time using and very happy with purchase
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"5.0 out of 5 stars
Wet wipes for babies",5.0,"It has aloe vera and Vitamin E which helps in protecting the baby from rashes and very easy to use. It works amazingly. Value for money also protects from dryness.
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"4.0 out of 5 stars
Good product",4.0,"wipes size is small but good quality wipes..soft and easy to clean... wetness also good.. smell also very mild.. it's purely water based.. overall good quality wipes
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"5.0 out of 5 stars
Good one",5.0,"Not over watery, soft.I liked this product..
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"5.0 out of 5 stars
Very good",5.0,"I liked the product.
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"3.0 out of 5 stars
Product is good but seal not good and water leakage can be seen",3.0,"Pamper Products are good water came out from the seal. Better to purchase from pharmacy shop instead of online.
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"5.0 out of 5 stars
Good one",5.0,"Nice thick wipes. No extra fragrance that's why I like it.
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"4.0 out of 5 stars
Easy to clean",4.0,"It's easy to wipe the baby body with good ingredients used
Read more"
Pampers Baby Gentle Wet Wipes with Aloe Vera 144 Wipes,"5.0 out of 5 stars
Nice",5.0,"Gud product
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","5.0 out of 5 stars
Good Quality",5.0,"These diapers provide excellent absorption, keeping my baby dry and comfortable throughout the day and night. The soft material is gentle on my baby’s skin, preventing any irritation or rashes.
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","4.0 out of 5 stars
Good and long lasting",4.0,"Good and long lasting product at this budget.soft and light weighted.It last whole night.But only thing is it's little bit loose fitting for my 3 months old kid since I ordered S 4-8 kgs..
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","5.0 out of 5 stars
best brand for kids",5.0,"i am using this brand all product .. diaper rash free .. wipes are so soft.. trusted brand
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","3.0 out of 5 stars
Not recommended for newborn babies",3.0,"It's very rough on newborn babies skin and cause rashes.. And indicator doesn't work. Not satisfied with this product and not recommended for newborn babies.
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","4.0 out of 5 stars
It serve the purpose",4.0,"Absorption capacity is not upto the mark for overnight use, it will leak
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","5.0 out of 5 stars
Excellent Product",5.0,"Have been using Huggies past 6 years and just now tried this product... But amazingly its so good and cheap price tooo... loved it.
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","5.0 out of 5 stars
Upgraded to 5 Stars for Outstanding Absorption and Comfort",5.0,"Earlier, I rated this product 4 stars, but now I am giving it 5⭐⭐⭐⭐⭐ stars because the XL size has given me complete satisfaction. It can absorb 400 ml of water without getting wet. I highly recommend this product to all parents until their child has grown up. The price is also cheaper than other branded products on the market. It is really a good product with great comfort. Thank you.
Read more"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption","4.0 out of 5 stars
Poor quality",4.0,"Don't buy poor quality
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","5.0 out of 5 stars
Robust product",5.0,"Bought many months or a year ago.....the product is robust and very handy.....can be taken any where you go :)
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","1.0 out of 5 stars
Quality was not good",1.0,"Quality was not good of the product, I tell them know to exchange, but the delivery boy was so rude couldn't exchange it.
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","5.0 out of 5 stars
worth of money",5.0,"""I purchased the cotton double mosquito net for my daughters new bed and it is just gorgeous. I love it and she thinks its the best thing ever. Beautiful quality, washes well and looks gorgeous displayed"".Thank you sooo much and I will refer you to all my friends!I just wanted to let you know that I received my mosquito net promptly and am very happy with the quality of the materials and the finish. Am loving sleeping with complete peace ofmind!
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","5.0 out of 5 stars
Good product",5.0,"Good product
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","4.0 out of 5 stars
Average product",4.0,"Does not give the hair a shine as promised. Average product.
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","3.0 out of 5 stars
Review for product only",3.0,"It didn't suit my hair...
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","5.0 out of 5 stars
Good",5.0,"Very useful.must buy.
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","1.0 out of 5 stars
Too much hair fall",1.0,"Worst product everWasted my money
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","5.0 out of 5 stars
Nice",5.0,"Nice texture
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","4.0 out of 5 stars
Good",4.0,"It's a white creamy texture and a bit sticky for while then it's good overall worth it. It's not permanent frizz free but can use for softness. Ease to use and worth it. Good performance.
Read more"
"Mamaearth Onion Hair Serum For Silky & Smooth Hair, Tames Frizzy Hair, with Onion & Biotin for Strong, Tangle Free & Friz...","5.0 out of 5 stars
That is natural product ever",5.0,"Ye hair ko jad se majboot Aur strong banata hai jisse apke bal jhadna kam ho jata hai Aur serum se apko hair grow krenge Aur shiny bhi krrnge
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","3.0 out of 5 stars
Replacement for mosquito net",3.0,"Just got it out of the box and noticed that one of the straps was broken and also had this big tear in it
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","5.0 out of 5 stars
Product cost, nice product at low cost.",5.0,"It is cost effective and a nice product. Really good
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","5.0 out of 5 stars
Good quality",5.0,"Satisfied with the product for this price
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","1.0 out of 5 stars
Can't last long more than a weeek",1.0,"DO NOT BUY IT  I returned my original purchase for. Exchange because the first hand so many holes on left. The second came fine but within a week it started showing holes all over. I am more than disappointed. Not sure if they are sending too old products or what's wrong but it's definitely not worth the money.
Read more"
"Jesa Homes Polyester Adults Mosquito Net for Dubble Bed, Strong 30GSM net, High Durability, Foldable, Tent Shape Mosquito ...","3.0 out of 5 stars
Quality issues",3.0,"The quality needs a big upgrade . It is ok ok product according to its price range .
Read more"
Supples-Comfy Pants-M-34,"5.0 out of 5 stars
they are good to use at home and quality also not bad",5.0,"they are good to use at home and quality also not bad
Read more"
Supples-Comfy Pants-M-34,"4.0 out of 5 stars
Cheap but useful",4.0,"The product says 10 hour long absorption, then it's 10 hours only. Leakage has happened rarely as in sleep baby stays in one position for long time. It's gentle on skin, I've tried other premium diapers but that caused rashes to my boy. It's cheap but  a good quality diaper for regular use.
Read more"
Supples-Comfy Pants-M-34,"5.0 out of 5 stars
Dipers",5.0,"Worth of money leak proof and can carry for long time
Read more"
Supples-Comfy Pants-M-34,"3.0 out of 5 stars
It makes rashes. Low quality",3.0,"Low quality product.it made rashes in my 3 months old baby..but it is not leaking. It withstands overnight. It has foul smell. It is sagging ang it is threading in a small time. Good fitting.
Read more"
Supples-Comfy Pants-M-34,"1.0 out of 5 stars
Worst quality and getting rashes",1.0,"The media could not be loaded.
                



 I had ordered this diaper after looking at review but when I used this for 1 day my baby got so many rashes like her diaper part has swollen and red and she is crying all the time since then, they are not even taking back please don’t buy this and this is so rough and soft at all and itchy on my skin so think about baby skin, don’t go for paid review please don’t buy
Read more"
Supples-Comfy Pants-M-34,"5.0 out of 5 stars
Very comfortable",5.0,"Cotton diaper., gives baby a very softfeeling. Comfortable
Read more"
Supples-Comfy Pants-M-34,"4.0 out of 5 stars
Good quality at the price",4.0,"Worth to use, buy, cheap cost.
Read more"
Supples-Comfy Pants-M-34,"5.0 out of 5 stars
Good",5.0,"Quality product
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","5.0 out of 5 stars
Good Quality",5.0,"These diapers provide excellent absorption, keeping my baby dry and comfortable throughout the day and night. The soft material is gentle on my baby’s skin, preventing any irritation or rashes.
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","4.0 out of 5 stars
Good and long lasting",4.0,"Good and long lasting product at this budget.soft and light weighted.It last whole night.But only thing is it's little bit loose fitting for my 3 months old kid since I ordered S 4-8 kgs..
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","5.0 out of 5 stars
best brand for kids",5.0,"i am using this brand all product .. diaper rash free .. wipes are so soft.. trusted brand
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","3.0 out of 5 stars
Not recommended for newborn babies",3.0,"It's very rough on newborn babies skin and cause rashes.. And indicator doesn't work. Not satisfied with this product and not recommended for newborn babies.
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","4.0 out of 5 stars
It serve the purpose",4.0,"Absorption capacity is not upto the mark for overnight use, it will leak
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","5.0 out of 5 stars
Excellent Product",5.0,"Have been using Huggies past 6 years and just now tried this product... But amazingly its so good and cheap price tooo... loved it.
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","5.0 out of 5 stars
Upgraded to 5 Stars for Outstanding Absorption and Comfort",5.0,"Earlier, I rated this product 4 stars, but now I am giving it 5⭐⭐⭐⭐⭐ stars because the XL size has given me complete satisfaction. It can absorb 400 ml of water without getting wet. I highly recommend this product to all parents until their child has grown up. The price is also cheaper than other branded products on the market. It is really a good product with great comfort. Thank you.
Read more"
"Little's Baby Pants Diapers with Wetness Indicator & 12 Hours Absorption, Small, White, 4 - 8 kg, 84 Count","4.0 out of 5 stars
Poor quality",4.0,"Don't buy poor quality
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"5.0 out of 5 stars
Worth the cost",5.0,"The product is as fine as decribed. Valuue for money.Comfortable, stylish, and easy to use.
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"1.0 out of 5 stars
Worst",1.0,"I thought it is strong and sturdy to hold the baby. But I didn't feel safe to carry . The images shown in Amazon from user fooled me to buy. I want to return it. But no return option 😭. Really pathetic experience with Amazon. Disgusting service from Amazon.
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"4.0 out of 5 stars
Review from my heart",4.0,"This product is very nice for its price and the quality as well looks good.Likes: I really like this products safety when I carry my baby. It makes me feel safe.Dislikes: The customisation it has is to make the baby sit in 2 directions. When the baby is facing me it's absolutely fine and comfort. However, when I tried to turn my baby direction to see what I see from my eyes. I felt something is missing not much comfortable even without the supporter.But overall this is a nice product
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"3.0 out of 5 stars
Average",3.0,"Average quality , It was a bit difficult to assemble it at first. Doesn't have enough cushioning for baby so cant use for longer than an hour or so. Baby's feet can start paining a little bit. But its cheap so just kaam chalau is what i feel about it.
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"5.0 out of 5 stars
Most recommended for new mothers",5.0,"I absolutely love this baby carry bag. As a new mom, I was nervous about carrying my little one around, but this bag has made everything so much easier. The material is strong and durable, and it feels very secure when I'm wearing it. It's also very comfortable to wear for extended periods of time The adjustable straps make it easy to customize the fit, so my husband can wear it comfortably, too. And when we're not using it, it folds up easily for storage.Overall, I highly recommend this baby carry bag to any new parent. It's been a game-changer for us and has made getting out and about with our little one much less stressful.
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"2.0 out of 5 stars
Poor Quality",2.0,"Unconditional size not able to fix it on the shoulder. Tab are kept unwantedly
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"5.0 out of 5 stars
Its preety secure.",5.0,"i was concerned about it's durability. Its pretty secure. First two strap hold baby on shoulder. And a third strap which come seperately wraps around your waist making it secure.
Read more"
ANTIL'S® Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby Safety Belt/Child Safety Strip/Baby Sling Carrier Bag/Bab...,"1.0 out of 5 stars
Unreliable product",1.0,"Do not buy it if you really care for your precious baby. This item gets broken in just first use. Pathetic seller and the tailor who has sewed it.Never buy this product again
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","5.0 out of 5 stars
Nice",5.0,"Good
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","4.0 out of 5 stars
Good",4.0,"Material good
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","5.0 out of 5 stars
Nestle should avoid sugar in the preparation",5.0,"It's tasty and an easy option for both the infant and the parents but they should avoid sugar as it's of no use to babies...Nestle please work on this..
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","3.0 out of 5 stars
Information",3.0,"The product is for the age category 8 to 24 months, but in ad it is written as 6 to 12 months.
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","5.0 out of 5 stars
Nice",5.0,"So nice.... But baby don't like
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","5.0 out of 5 stars
On time delivery.",5.0,"Good product preferable to babies than cerelac.
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","4.0 out of 5 stars
Good for babu",4.0,"My baby dont like the taste later, initially he likes but somehow he stopped eating.Didn't understand why..
Read more"
"Nestlé NESTUM Baby Cereal - Rice (From 6 to 24 months) - Bag-in-Box Pack, 300g","5.0 out of 5 stars
Saved me",5.0,"I took this while travelling l. Often when we didn’t get food this became a go to good for my infant. This is a good cereal for infants and toddlers up to2
Read more"
"Babique Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (10 cm, Rattle Ball)","5.0 out of 5 stars
Nice one",5.0,"Nice product. If you are looking for a soft toy which helps kid's development then perfect to go for.
Read more"
"Babique Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (10 cm, Rattle Ball)","4.0 out of 5 stars
Soft and cute",4.0,"Okay okay soft but too small.
Read more"
"Babique Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (10 cm, Rattle Ball)","5.0 out of 5 stars
Worth for price",5.0,"Quality for the price
Read more"
"Babique Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (10 cm, Rattle Ball)","3.0 out of 5 stars
OVER RATED",3.0,"182 is bit over priced, does not serve the purpose of this item, size is small compared to ball store bought.... My kid does not even turn to this
Read more"
