product,title,rating,body
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)","5.0 out of 5 stars
Elevate Your Culinary Experience",5.0,"Urban Platter Pink Himalayan Rock Salt Powder is a game-changer in my kitchen, elevating both the flavor of my dishes and my overall cooking experience.First and foremost, the quality of this salt is exceptional. Sourced from the pristine foothills of the Himalayas, it's free from additives and undergoes minimal processing, ensuring that it retains all the natural minerals and nutrients that make Himalayan salt so prized. The fine powder form makes it incredibly versatile, allowing for easy incorporation into a wide range of recipes.One of the standout features of this salt is its distinct flavor profile. Unlike regular table salt, which can often taste overly salty or harsh, Urban Platter's Pink Himalayan Rock Salt has a subtle, nuanced flavor that enhances the taste of food without overpowering it. I've found that it adds a depth of flavor to everything from savory dishes like grilled meats and salads to sweet treats like chocolate chip cookies and caramel sauces.Furthermore, the pink hue of the salt adds a touch of elegance to my culinary creations, making them visually appealing as well as delicious. Whether sprinkled over a fresh salad or used to rim a cocktail glass, it adds a pop of color that instantly elevates the presentation.In addition to its culinary uses, I've also incorporated this salt into my wellness routine. Dissolved in warm water, it makes a soothing and invigorating bath soak, helping to relax muscles and detoxify the body.Overall, Urban Platter Pink Himalayan Rock Salt Powder has become a staple in my kitchen and wellness regimen. With its exceptional quality, versatile nature, and unique flavor profile, it has truly transformed the way I cook and enjoy food. I highly recommend it to anyone looking to take their culinary creations to the next level.
Read more"
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)","5.0 out of 5 stars
Timely delivery best service",5.0,"Himalayan pink salt. Super product. Received on time. Excellent service from Amazon team
Read more"
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)","5.0 out of 5 stars
Good Product. Poor plastic sealing",5.0,"I had mentioned it earlier too. The tin foil does not peel off easily. A portion of it after a few days (it’s like a wire) can fall into the product and can cause serious harm especially if consumed by small children.Please bring this to the attention of the manufacturer
Read more"
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)","4.0 out of 5 stars
good quality",4.0,"quality salt
Read more"
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)","5.0 out of 5 stars
Good Product",5.0,"Worked wonderfully for me.
Read more"
"Urban Platter Pink Himalayan Rock Salt Powder Jar, 1.5kg ( Additive-Free, Gourmet Grade, Signature Quality)","3.0 out of 5 stars
Stone powder free pink salt",3.0,"Like it for health purpose
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","5.0 out of 5 stars
Good quality",5.0,"Highly recommend
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","4.0 out of 5 stars
Great flavour",4.0,"Love the flavour.
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","5.0 out of 5 stars
good",5.0,"good
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","5.0 out of 5 stars
Nice",5.0,"Nice
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","3.0 out of 5 stars
LATEST MANUFACTURING PRODUCT ONLY",3.0,"OLD STOCK SHOULD NOT BE SENT AS IT BECOMES A BURDEN TO THE CONSUMER.
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","5.0 out of 5 stars
Value for money",5.0,"Value for money, Go for it 👍
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","4.0 out of 5 stars
Okay",4.0,"Okay
Read more"
"Cadbury Bournvita 5 Star Magic Health Drink, 750g Pouch","5.0 out of 5 stars
Delicious taste",5.0,"Yummy for my kids
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","5.0 out of 5 stars
Perfect taste, not spicy or salty .",5.0,"Perfect taste. Made khatti mithi chutni and golgappa water substituting imli .
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","4.0 out of 5 stars
Pure and tasty",4.0,"""Wow! I recently tried this  chat masala and I'm blown away by the burst of flavors it adds to my dishes. The blend of spices is perfectly balanced, enhancing the taste of every bite. Whether sprinkled over fruit chaat or mixed into savory snacks, it never fails to impress. Plus, the packaging is convenient and keeps the masala fresh. Highly recommend trying it out!""
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","5.0 out of 5 stars
It’s an excellent product! Buy this.",5.0,"I am very happy with Tata Chat Masala!Its taste is of PURE ingredients and perfectly proportioned masala’s for using in making delicious Chaat … an easily and quickly madeIndian snack! Buy this brand.
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","5.0 out of 5 stars
Finest blend",5.0,"taste is best.
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","3.0 out of 5 stars
No flavor",3.0,"I add in salad and alu chat but find no flavor
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","4.0 out of 5 stars
Nice",4.0,"Nice
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","5.0 out of 5 stars
Nice",5.0,"Nice chat masala
Read more"
"Tata Sampann Chaat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor, 100g","5.0 out of 5 stars
good in taste but high in price",5.0,"good in taste but high in price
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"5.0 out of 5 stars
Very good product",5.0,"Even good for health..and taste 👍
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"5.0 out of 5 stars
Good quality wise",5.0,"Value for money but compared to compitation deceased price.
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"4.0 out of 5 stars
Organic sugar",4.0,"It's okay one
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"5.0 out of 5 stars
Timely delivery",5.0,"Very Good Product.
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"5.0 out of 5 stars
Always best .",5.0,"It's been very long since consuming it . Great One .
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"3.0 out of 5 stars
Ingredients missing",3.0,"Ingredients not mentioned properly.. Should mention ingredients correctly
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"5.0 out of 5 stars
Good",5.0,"Good Product
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"4.0 out of 5 stars
Good product.",4.0,"Good product.
Read more"
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,"5.0 out of 5 stars
Good on taste and not heavy",5.0,"Using 24 mantra raw polished rice from couple of months and that are really very good as compared with other Sona Masoori rice available. It is not heavy to stomach and can be consumed daily. It come very clean and can be directly used from packet.
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"4.0 out of 5 stars
GOOD BUT QUALITY TO BE IMPROVED",4.0,"Overall it's a good choice, ordered this after seeing the many reviews and yes it's good in taste and health as it is said to be organic. I just wanted to suggest for improvement of quality because few small stones are found in it and it has to be looked at seriously and only for that i reduced 1 star while rating. Hope it will be implemented and if done, i will give all the 5 stars next time
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"5.0 out of 5 stars
Nice product from Organic India",5.0,"Tastes well and quality is great. Have been using it for over a year now.
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"5.0 out of 5 stars
Reasonable price",5.0,"Good product
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"5.0 out of 5 stars
Nice",5.0,"Nice
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"4.0 out of 5 stars
Quality is best",4.0,"But over priced
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"3.0 out of 5 stars
High priced",3.0,"not value for money
Read more"
Organic India - Jaggery Powder 500g (Pack of 2),"5.0 out of 5 stars
Good taste",5.0,"Good taste and packaging
Read more"
"Hershey's Chocolate Syrup, 200g","5.0 out of 5 stars
Detailed Product Review | After ~4 Years of Usage",5.0,"The Hershey's Chocolate Syrup is a classic topping that has been enjoyed by many for years. It comes in a convenient squeeze bottle that makes it easy to pour over your favorite desserts or drinks. The syrup has a rich and creamy chocolate flavor that is sure to satisfy your sweet tooth.One of the best things about this chocolate syrup is its versatility. You can use it as a topping for ice cream, pancakes, waffles, and even in your milkshakes. It also makes a great addition to baking recipes like brownies and cakes.The syrup is made with high-quality ingredients and does not contain any artificial colors or flavors. It is also gluten-free, which makes it a great option for people with dietary restrictions. The 200g size is perfect for households who don't use chocolate syrup on a regular basis, and it can last a long time.When compared to other products in the same price range, Hershey's Chocolate Syrup is a great value for its size and quality. While there are other chocolate syrups available, Hershey's stands out for its creamy texture and rich flavor. Additionally, the squeeze bottle makes it easy to use and store without any mess.Overall, Hershey's Chocolate Syrup is a delicious and convenient addition to any dessert or drink. Its high-quality ingredients and versatile use make it a great value for its price.
Read more"
"Hershey's Chocolate Syrup, 200g","4.0 out of 5 stars
Ok",4.0,"Good taste
Read more"
"Hershey's Chocolate Syrup, 200g","5.0 out of 5 stars
Reliable product",5.0,"I have been ordering this product now and then. It is of reliable quality.
Read more"
"Hershey's Chocolate Syrup, 200g","5.0 out of 5 stars
Good",5.0,"Excellent
Read more"
"Hershey's Chocolate Syrup, 200g","3.0 out of 5 stars
delicious",3.0,"nice , yummy
Read more"
"Hershey's Chocolate Syrup, 200g","5.0 out of 5 stars
Nice",5.0,"Nice chotu pack...very good price and fast delivery
Read more"
"Hershey's Chocolate Syrup, 200g","4.0 out of 5 stars
Value for money",4.0,"Value for money, thick and lovelr flavour
Read more"
"Hershey's Chocolate Syrup, 200g","5.0 out of 5 stars
Good",5.0,"Good
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"5.0 out of 5 stars
Amazing",5.0,"Soothing and flavourful.
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"5.0 out of 5 stars
Best Replacement for caffeine !!",5.0,"BLUE TEA's Butterfly Pea Flower Tea is a delightful blend offering a unique taste and vibrant color. Packed with antioxidants, it's a refreshing choice for health-conscious individuals. With its caffeine-free and non-GMO ingredients, it's both soothing and eco-conscious. The zipper pack ensures freshness, making it a convenient addition to any tea lover's collection
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"1.0 out of 5 stars
100gm rose bud tea was moldy and gave dusty brown tea",1.0,"Donot order rose bud tea, I thnk it is now dehydrated using a dehydrator, because inside the bud the petals are moldy and on boiling with water dusty brown instead of clear yellow pink tinge is coming. Extremely dissatisfied with the outcome.
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"4.0 out of 5 stars
Mind relax",4.0,"It helps to relax my mind also in good and deep sleep.Quantity also goodValue for money.taste and quality also good.i like its aroma
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"5.0 out of 5 stars
Amazing product",5.0,"High-quality blue tea features vibrant, deep blue petals, often sourced from organic farms and carefully dried to preserve their nutritional value and flavor.The taste is subtly earthy and floral, with a smooth, mild finish. It blends well with other flavors, and adding honey or lemon not only enhances the taste but also creates a visually stunning transformation to purple.Overall, blue tea offers a delightful sensory experience with its unique color and gentle, refreshing flavor, making
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"3.0 out of 5 stars
Good Product",3.0,"Its just an OK product , it doesn't match the quality I expected , but it is a value for money product .
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"5.0 out of 5 stars
Refreshing",5.0,"This tea is amazing , gives instant refreshment. Color is beautiful .
Read more"
BLUE TEA - Chamomile Flower Tea | Pure Whole Flower Buds of Chamomile || SLEEP TEA & STRESS RELIEF || Herbal Tea - Caffein...,"4.0 out of 5 stars
""Amazing Energy Boost without Caffeine!""",4.0,"I discovered Blue Tea Company's caffeine-free hibiscus flower tea and it has been a game-changer for me! Not only does it give me a nice boost of energy and wakefulness without the jitters of caffeine, but it has also helped to keep my sugar level, blood pressure level, and cholesterol under control.I recommended this tea to my mother and she also experienced great results. It has become a staple in our household and we can't get enough of it. The flavor is delicious and refreshing, and the health benefits are truly impressive.If you're looking for a natural way to increase your energy levels and improve your overall health, I highly recommend trying Blue Tea Company's caffeine-free hibiscus flower tea. You won't be disappointed!
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"5.0 out of 5 stars
Good product",5.0,"Like this
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"4.0 out of 5 stars
It also tastes good",4.0,"Tastes good besides being Gluten free .
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"5.0 out of 5 stars
This is good product 💯",5.0,"This product is gluten free.It is healthy and multi grain.The chappti is soft.It is for long term us
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"1.0 out of 5 stars
Does healthy food have to taste so bad?",1.0,"I suffer from gluten intolerance.  I ordered this product.  I paid for a 5 kg pack but a 1 kg pack was delivered.  Since it was 'no return' I was asked to keep it.  Today we made the paratha's and they tasted lousy.  It made me wonder - does healthy food always have to taste so bad?????????????????
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"3.0 out of 5 stars
Aata is ok but price is too high",3.0,"Mai es aate ko puchhle 8 sal se mangwa rhi hu but 2024 me rs bhut jada increase ker diya hai ..
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"5.0 out of 5 stars
Makes soft Chapatis, almost like wheat Chapatis",5.0,"After trying many gluten free flours, I have found this to be the best of the lot. Fresh chapatis/Rotis/Parathas are soft and taste quite naturally like wheat flour breads. Mind you storing the breads turns them a bit chewy and hard. Best gluten free flour for fresh off the stove breads easily.
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"5.0 out of 5 stars
I like this product",5.0,"Quantity is very Good. Gluten free and softness, Ease of use.
Read more"
Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,"4.0 out of 5 stars
Nice",4.0,"The atta purchased was nice at the price but the only drawback was that the atta was hard. And it made it difficult to make rotis out of that. Even after the rotis were baked the chapatis became hard and it was not so plesant eating those. Apart from this the atta was neat and clean as well as cheap in comparison of other non gluten attas.
Read more"
"Freedom Refined Sunflower Oil, 1L","5.0 out of 5 stars
Good product",5.0,"I like the product.. value for money
Read more"
"Freedom Refined Sunflower Oil, 1L","4.0 out of 5 stars
Quality Sunflower Oil",4.0,"I recently purchased Freedom Sunflower Oil, and I’m very satisfied with the quality. The oil is fresh, has a neutral flavor, and works perfectly for cooking and frying. The packaging is convenient and well-sealed, ensuring the oil stays fresh. It’s a great value for the price.
Read more"
"Freedom Refined Sunflower Oil, 1L","5.0 out of 5 stars
Good",5.0,"Quality is good, fresh without any leakage
Read more"
"Freedom Refined Sunflower Oil, 1L","5.0 out of 5 stars
Good",5.0,"Very good product
Read more"
"Freedom Refined Sunflower Oil, 1L","3.0 out of 5 stars
Good",3.0,"Good
Read more"
"Freedom Refined Sunflower Oil, 1L","5.0 out of 5 stars
Good",5.0,"Good
Read more"
"Freedom Refined Sunflower Oil, 1L","4.0 out of 5 stars
Nice Product",4.0,"Price is little bit high..
Read more"
"Freedom Refined Sunflower Oil, 1L","5.0 out of 5 stars
Good",5.0,"Good
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"5.0 out of 5 stars
Good",5.0,"Good product and we always use saffola products in our home . Good for health. must need for everyone in home
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"4.0 out of 5 stars
GOOD PRODUCT",4.0,"it is good for health to my knowledge.
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"5.0 out of 5 stars
Good",5.0,"Quality is Good
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"5.0 out of 5 stars
Very good",5.0,"Good for health
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"3.0 out of 5 stars
Instantly getting smoke that is not good and not suitable for cooking",3.0,"Instant smoke when using oil
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"5.0 out of 5 stars
Quality",5.0,"Healthy
Read more"
Saffola Tasty Refined Oil|Blend of Corn Oil & Rice Bran Oil|Cooking oil|Pro Fitness Conscious Edible Oil 1 Litre Pouch,"4.0 out of 5 stars
Good price discount",4.0,"It was sold cheaper than the printed retail price which is good, by the retailer
Read more"
