product,title,rating,body
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"4.0 out of 5 stars
Good",4.0,"Good
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"5.0 out of 5 stars
Excellent",5.0,"Good color, excellent quality
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"4.0 out of 5 stars
Good product",4.0,"Wonderfull sweatshirt, looking very nice and comfortable.
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"5.0 out of 5 stars
Sweatshirt",5.0,"Color: same as shown in pictureFit : I like loose fit sweatshirt so it give that feelingFebric: so comfortableQuality: top notchMaterial: very softI like the fit and colour of sweatshirt .this is the tshirt that I want .
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"3.0 out of 5 stars
Not warm",3.0,"It looks good but thin quality.. Won't keep you warm
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"5.0 out of 5 stars
Comfortable and good quality",5.0,"Just as in picture. Very comfortable and good for winters....  Looks stylish too due to baggy pattern. I bought size XL for baggy look and its amazing. Must buy at this price. Thankyou amazon!
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"4.0 out of 5 stars
Good one at this price!",4.0,"Colour - as shown.Fit- a little baggie fit especially in the sleeves.Material quality- good. But this is not for heavy winters.Winter item/ fashion item- mostly fashion item.Look- very nice.Durability- seems too good.Any colour bleeding after waah - No. no shrinking too.
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"5.0 out of 5 stars
Style",5.0,"Good one
Read more"
Amazon Brand - Symbol Women's Cotton Blend Round Neck Sweatshirt (AW18WNSSW34_Jet Black_M),"1.0 out of 5 stars
Bad quality",1.0,"Bad quality. The wrist are out of shape and limp.
Read more"
"GERMANTECH FITNESS Flat Weight Bench- Up to 220 kg Capacity Utility Exercise Bench for Weight Strength Training, Sit Up Ab...","1.0 out of 5 stars
Small one",1.0,"Not good for more than 5 feet hight persons
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Good",5.0,"Good, value for money
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"4.0 out of 5 stars
Great buy!",4.0,"This is just the product I wished to buy.
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"3.0 out of 5 stars
Out of 2, 1 is small in lenght",3.0,"They sent 2 but 1 is small in size 😞
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Very good product.",5.0,"Suits my application.
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Good quality product - replaced myold sling rubber..",5.0,"The elasticity and strength is good. OD 8MM, ID 3.5 ~ 4.5 MM. Looks and feels good. Durability will be known after extensive use but it should be fine. Gave 4*.The length supplied is 60CM X 2 . One piece measured 84 CM the other 80 CM.Cost is  a bit high and considering the length( Gave 3*)Could easily replace my failed sling using the side hole thread through technique for attaching the pouch.
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"4.0 out of 5 stars
It's a good stretching rubber to hunt and the cost is little high",4.0,"Product is good price is high
Read more"
"Protoner Home Gym 18 kgs, 2 kg x 4 Plates 2.5 kg x 4 Plates, 1 x 3 feet bar,2 x Dumbbell rods and Skipping Rope","3.0 out of 5 stars
Weight Plates",3.0,"After 10 days the concrete of weight plates were broken into pieces and crack on it
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Good for slingshot, product quality is good",5.0,"Good product, it is longer than what i purchase, 1 is 75cm n the other is 85cm, 40cm profit for me, thank you, i purchase this for slingshot. Elasticity is good
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Excellent.",5.0,"Excellent.
Read more"
Levi's Men Sweatshirt,"5.0 out of 5 stars
Best👍",5.0,"Colour
Read more"
Levi's Men Sweatshirt,"4.0 out of 5 stars
Average product, I bought an XL size but it looks a little bit oversized.",4.0,Read more
Levi's Men Sweatshirt,"2.0 out of 5 stars
Color issues",2.0,"Color has been gone after one wash
Read more"
Levi's Men Sweatshirt,"1.0 out of 5 stars
Bad product",1.0,"Very poor quality
Read more"
Levi's Men Sweatshirt,"2.0 out of 5 stars
Average product",2.0,"Fabric changes its shade at neck area
Read more"
Levi's Men Sweatshirt,"1.0 out of 5 stars
Can't the logo be a bit bigger?",1.0,"Why cant the logo be a bit bigger? Let's say 4""X3"" bigger. Put it on the backside also. I will be a walking brand promoter.
Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"5.0 out of 5 stars
Too gud",5.0,"M 98 in weight...n its fit ,fabric is so gud..warm for winters
Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"4.0 out of 5 stars
Nice, best for winter",4.0,"Product was so nice.. but who want to buy can select 1 size large than the usual size
Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"3.0 out of 5 stars
Colour is dull.",3.0,"Quality is ok. But colour is dull.
Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"1.0 out of 5 stars
Very cheap quality don’t buy it not suit for winter  not value for money",1.0,"The media could not be loaded.
                


Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"5.0 out of 5 stars
Good quality",5.0,Read more
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"4.0 out of 5 stars
Nice Product",4.0,"Super comfortable and cozy. Fit to size. Colour was alos as expected. I reccomend this product.
Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"5.0 out of 5 stars
Good",5.0,"Good
Read more"
Stories.Label Cotton Printed Sweatshirts for Women in Round Neck and Regular Fit (Sizes Small- 5XL),"2.0 out of 5 stars
The print on the top seems not dried. I am afraid it will vanish after the wash.",2.0,"The print on the top seems not dried. I am afraid it will vanish after the wash.
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","5.0 out of 5 stars
Good quality",5.0,"Easy to hold
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","4.0 out of 5 stars
Nice product for ladies workout",4.0,"Nice product for ladies workout
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","1.0 out of 5 stars
Difficult to use",1.0,"It's too huge for 3 kg and weigh more than 3 kg ,very slippery and difficult to hold not enough grip, think twice before buying.
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","5.0 out of 5 stars
Good",5.0,"i like this product.its very good qualitythis product is good for grippingi like this seller because seller behaviour is very goodso, buy this product
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","3.0 out of 5 stars
Good weights but",3.0,"Its too big to manuvere for daily dumbellingNot much of a gripGo for neoprene dumbells even it lands on a bit pricey side
Read more"
"AmazonBasics Exercise Ball, 5KG","5.0 out of 5 stars
Super",5.0,"I like it
Read more"
"AmazonBasics Exercise Ball, 5KG","5.0 out of 5 stars
Good",5.0,"Good product
Read more"
"AmazonBasics Exercise Ball, 5KG","4.0 out of 5 stars
Excellent, Good Product. Tq Amazon.",4.0,"Nice Product, Tq So much.
Read more"
"AmazonBasics Exercise Ball, 5KG","3.0 out of 5 stars
Price",3.0,"Good product but price is too much high
Read more"
"AmazonBasics Exercise Ball, 5KG","1.0 out of 5 stars
kindly issue a fresh giftcard which is unused as its says invalid.",1.0,"Im quiet shocked with your negligence. I havent used my giftcard yet and it says not valid. Kindly issues a fresh giftcard for Rs 1524 or refund the money to my UPI.
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","4.0 out of 5 stars
Quality is not so good otherwise good in this price",4.0,"Quality is not so good otherwise good in this price
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","2.0 out of 5 stars
Not handy",2.0,"Holding part is big. Not easy to hold
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","2.0 out of 5 stars
Not gd but recommend for beginners",2.0,"one dumbbell weights 4.5 and other 4.8While picking dumbbell it feels like all the inner sand has moved to  lower side of dumbbell
Read more"
Vibrox Flight Socks,"5.0 out of 5 stars
Good",5.0,"Very useful for holding my musclses. Great relief for vericos
Read more"
Vibrox Flight Socks,"5.0 out of 5 stars
Five Stars",5.0,"comfortable
Read more"
Vibrox Flight Socks,"4.0 out of 5 stars
Four Stars",4.0,"nice one, worth for money.
Read more"
Vibrox Flight Socks,"3.0 out of 5 stars
Three Stars",3.0,"Useful in travelling to avoid leg swelling
Read more"
Vibrox Flight Socks,"3.0 out of 5 stars
Three Stars",3.0,"Good buy
Read more"
Adidas Men Shorts,"1.0 out of 5 stars
Fack product",1.0,"This short is not good.it is not original products only fack product I think about 200 types.
Read more"
Strauss Foam Jump Rope (Blue/Black),"3.0 out of 5 stars
Three Stars",3.0,"Good
Read more"
Strauss Foam Jump Rope (Blue/Black),"5.0 out of 5 stars
Worth!!",5.0,"Quality is superb!! even color is as shown in the picture!!! :)
Read more"
Strauss Foam Jump Rope (Blue/Black),"1.0 out of 5 stars
The rope is made out of plastic which is sticky ...",1.0,"The rope is made out of plastic which is sticky and of cheap quality. This product should be removed from Amazon.
Read more"
Strauss Foam Jump Rope (Blue/Black),"4.0 out of 5 stars
Good",4.0,"Good
Read more"
Strauss Foam Jump Rope (Blue/Black),"2.0 out of 5 stars
I bought this beause I am very pleased with the yoga mat I bought from Strauss",2.0,"I bought this beause I am very pleased with the yoga mat I bought from Strauss.  This is just a China import product. I am disappointed.
Read more"
Strauss Foam Jump Rope (Blue/Black),"5.0 out of 5 stars
Five Stars",5.0,"Very nice
Read more"
Strauss Foam Jump Rope (Blue/Black),"4.0 out of 5 stars
Four Stars",4.0,"Good length, soft grip.. could have length adjuster...
Read more"
Strauss Foam Jump Rope (Blue/Black),"2.0 out of 5 stars
Two Stars",2.0,"Rope is too long.....
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","5.0 out of 5 stars
Excellent product for home workout",5.0,"Best quality in this range, I received my parcel without any damages because I saw lots of reviews there's some customer received damage parcel, thanks Amazon for excellent delivery.
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","4.0 out of 5 stars
Value for money product.",4.0,"All items mentioned have been provided. All weights are delivered without any damage.I have a small problem with the Z shaped bar. The place where we add weights is not straight and the weight wobbles a bit.Apart from that I don't have any issues and I recommend this product.The circular hole in the weight disks are bigger and the rod provided is small.(especially the Z bar). So weight disks will be loose and rotating even though clips are attached. A nice trick is to use insulation tape to wind the rod to make it thick where the weight disks are attached to the rod. This makes the weight disks stay stable and straight.
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","3.0 out of 5 stars
Excellent package for the given price.",3.0,"Bought them a week ago. Have posted a few images of the same. The package delivered had all the contents as mentioned.Positives:1. The rods are good; some said that they were a bit thin but I found them to be nice for workout.2. The dumbells are very nice. Its locks too are good.3. The weights are compact and fine enough for the price.4. Wrist bands and gloves are also good.5. The sack is really cool.Negatives:1. A couple of weights came dented. It was a bit disappointing to see that.2. The clips for rod are not tight enough. There is a slight clearance which is a bit annoying.3. The skipping rope came broken.Verdict:For Rs. 1600/- this is a very nice product. Since my aim is to reduce weight and try basic exercises, they are enough for me. If you have a budget constraint, do consider it.
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","5.0 out of 5 stars
Good for beginners and best in this price range.",5.0,"The media could not be loaded.
                



 Really good product for this price and really a good pick for beginners. Quality exceeds my expectations. I bought 30kg set. 4x2kg, 4x3kg and 2x5kg. One 3ft curly rod, one 5ft straight rod and 2 dumbell rod. Only one of the palm grip is having damage rest all are in great condition. The skipping rope pools flimsy but I am not expecting it to to do great. The star ""weights and rod"" are in great condition. The dumbell rod is not a solid steel it is a hollowed aluminum rod it is good so no issues there. Overall 5 start.
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","1.0 out of 5 stars
Bad product",1.0,"Waste of money  in product  very  very third class item
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","5.0 out of 5 stars
Best in the price range.. I will recomend to buy.. Best home gym..",5.0,"Best.. I ordered on 13th and received in the same month of 22nd just in 9 days.. Very much satisfied.. Everything is upto the mark.. You will get 4plates of 3kg, 4plates of 2kg and 2plates of 5kg.. The locks are very much adjustable.. Packaging is greatly done by the seller.. Thanks to amazon.. If you want to buy hone gym set i will prefer this.. And i will recomend to buy a bench as well with this set.. But not in combo.. Buy it separetely.. 6in1 or 8in1 bench.. One time inveatment and life time use.. 1tip I want to add- cover the plates with thick and durable tape to avoid scratches on the weight plates.. I must say about the quality- very good quality rods which generally used in reguler gyms..
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","4.0 out of 5 stars
Overall Great",4.0,"Every single product shown in image came perfectly. A weight had had small dent but it is exceptional. At first I was worried that the product may have lateral damage as in other review, but to my surprise it was all good. A good product for the cheap price. Just go for it....
Read more"
"BodyFit B-30 Kg Weight Plates Rods Leather Gym Gloves Set Dumbbell Exercise Set (multicolour, 1 X 5ft, 1 X 3ft, 2 X 14-Inch)","2.0 out of 5 stars
Damage Product Received...Don't Buy This Product...Seller Has Cheat Us...!!",2.0,"Price Ke Hisabh Sai Not For Value For Money Bcz..Damage Plates Ayi h or Rod V Bht Ptli H...Blkl Uncomfortable Fell Hota hai...Or Dumbbells plastic Ke hai Not Iron...I Suggestion To Not Buy This Product...Thode pse Lga Kr...Koi Dsri Brand Ka Lelo Ye log Jyda Product Dekr...Cheat krre hai Customer Ke sath Product Damage Received Ho rha Hain......Or Delivery Charge 295 le rhe h to Seller Ki Jimmedari hoti h Product Damage Na Ho parh Seller Ko Apna Product Bechne s Matalb hai.....phr kiss baat ke Delivery charge jb Damage Product Received Ho....!!
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"1.0 out of 5 stars
not a good product",1.0,"the product is damaged already as well as the quality of the material is like cheap product means not good overall i'm unsatisfied with this product so return this product immideately so take this product return and refund my all money ASAP.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"2.0 out of 5 stars
Disappointed",2.0,"Length is too short for the price paid. Not worth this much money
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"5.0 out of 5 stars
Comfortable, soft & colourful",5.0,"The item is really beautiful with vibrant colours gives a very comfortable feel. It is very soft. The foot marks stay for some time after usage but vanish due to elasticity off mattress. Excellent for ladies. I have bought one more mattress from other seller. Though both serve their purpose this one is definitely with the extra. Though maybe not for extreme rough use. It is great for yoga and light gym. Good looks for ladies is definitely a plus point.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"2.0 out of 5 stars
Totally bakwaas , not worthy",2.0,"Not a worthy product as compare to price , purchased on 30/04 , with in two month see the pic , what happened, do not recommend to buy
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"1.0 out of 5 stars
Bad quality",1.0,"The foam is of very low grade!!It's like thermocol  .I did not open it but was very unhappy with the quality.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"5.0 out of 5 stars
Nice",5.0,"Amazing product, value for money, the soft com will greatly reduce the pressure on body and it's comfortable too. Go for it
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"5.0 out of 5 stars
Fabric is really good",5.0,"Its confortable in use
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"4.0 out of 5 stars
Ok Ok Product",4.0,"This is actually good fitting wise n look wise, but feels cheap. Stain magnet especially sky blue colour. N lots of lint
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"1.0 out of 5 stars
Don't Buy. Very poor Quality",1.0,"Fabric is of very poor Quality. Got lint on the cloth after wearing only once. Avoid buying this
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"5.0 out of 5 stars
Good quality product",5.0,"Good quality product. Material is good. Worthy for money.
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"3.0 out of 5 stars
Not good quality materiel as in photo",3.0,"Not good quality materiel as in photo. Needs to be improved.
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"5.0 out of 5 stars
Nice hoodie",5.0,Read more
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"2.0 out of 5 stars
Fabric is not at al good.",2.0,"The fabric is of poor quality. After a few days only, the fabric started to come out of the hoodie, and after a wash also it happened more and more. Not a good quality product.
Read more"
The Modern Soul unisex-adult Polyester Blend Hooded Neck Sweatshirt,"5.0 out of 5 stars
Good",5.0,"Godd product
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Good",5.0,"Good, value for money
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"4.0 out of 5 stars
Great buy!",4.0,"This is just the product I wished to buy.
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"3.0 out of 5 stars
Out of 2, 1 is small in lenght",3.0,"They sent 2 but 1 is small in size 😞
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Very good product.",5.0,"Suits my application.
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Good quality product - replaced myold sling rubber..",5.0,"The elasticity and strength is good. OD 8MM, ID 3.5 ~ 4.5 MM. Looks and feels good. Durability will be known after extensive use but it should be fine. Gave 4*.The length supplied is 60CM X 2 . One piece measured 84 CM the other 80 CM.Cost is  a bit high and considering the length( Gave 3*)Could easily replace my failed sling using the side hole thread through technique for attaching the pouch.
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"4.0 out of 5 stars
It's a good stretching rubber to hunt and the cost is little high",4.0,"Product is good price is high
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Good for slingshot, product quality is good",5.0,"Good product, it is longer than what i purchase, 1 is 75cm n the other is 85cm, 40cm profit for me, thank you, i purchase this for slingshot. Elasticity is good
Read more"
A2S2 Latex Rubber Tube Elastic Latex Rubber Fitness Tube Or Slingshot Catapult Rubber Tubing (Color: Natural Yellow (Ambe...,"5.0 out of 5 stars
Excellent.",5.0,"Excellent.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"1.0 out of 5 stars
not a good product",1.0,"the product is damaged already as well as the quality of the material is like cheap product means not good overall i'm unsatisfied with this product so return this product immideately so take this product return and refund my all money ASAP.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"2.0 out of 5 stars
Disappointed",2.0,"Length is too short for the price paid. Not worth this much money
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"5.0 out of 5 stars
Comfortable, soft & colourful",5.0,"The item is really beautiful with vibrant colours gives a very comfortable feel. It is very soft. The foot marks stay for some time after usage but vanish due to elasticity off mattress. Excellent for ladies. I have bought one more mattress from other seller. Though both serve their purpose this one is definitely with the extra. Though maybe not for extreme rough use. It is great for yoga and light gym. Good looks for ladies is definitely a plus point.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"2.0 out of 5 stars
Totally bakwaas , not worthy",2.0,"Not a worthy product as compare to price , purchased on 30/04 , with in two month see the pic , what happened, do not recommend to buy
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"1.0 out of 5 stars
Bad quality",1.0,"The foam is of very low grade!!It's like thermocol  .I did not open it but was very unhappy with the quality.
Read more"
KOBO YOGA MAT 6MM PRINTED FOR HOME USE,"5.0 out of 5 stars
Nice",5.0,"Amazing product, value for money, the soft com will greatly reduce the pressure on body and it's comfortable too. Go for it
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","5.0 out of 5 stars
Good quality",5.0,"Easy to hold
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","4.0 out of 5 stars
Nice product for ladies workout",4.0,"Nice product for ladies workout
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","1.0 out of 5 stars
Difficult to use",1.0,"It's too huge for 3 kg and weigh more than 3 kg ,very slippery and difficult to hold not enough grip, think twice before buying.
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","5.0 out of 5 stars
Good",5.0,"i like this product.its very good qualitythis product is good for grippingi like this seller because seller behaviour is very goodso, buy this product
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","3.0 out of 5 stars
Good weights but",3.0,"Its too big to manuvere for daily dumbellingNot much of a gripGo for neoprene dumbells even it lands on a bit pricey side
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","4.0 out of 5 stars
Quality is not so good otherwise good in this price",4.0,"Quality is not so good otherwise good in this price
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","2.0 out of 5 stars
Not handy",2.0,"Holding part is big. Not easy to hold
Read more"
"ARTINO PVC Fixed Dumbbells (Boxed in Pair) (Choose of 2KG, 3KG, 4KG, 5KG) for Home Gym Exercise, Fitness and Weights for W...","2.0 out of 5 stars
Not gd but recommend for beginners",2.0,"one dumbbell weights 4.5 and other 4.8While picking dumbbell it feels like all the inner sand has moved to  lower side of dumbbell
Read more"
