product,title,rating,body
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White","5.0 out of 5 stars
Good purchase",5.0,"We have been using this Mixer Grinder for more than a month now. It is well built and doesn't vibrate too much while in use. I had returned a Philips Mixer earlier as it was shaking all over when switched on. Bajaj Mixer looks simple yet elegant and the motor is powerful. Sound is a little high as expected from a 750w Mixer. We get 4 jars and it is a blessing. The attachment in the middle of the juicer jar can be removed and even that jar can be used for other purposes.  But the dome shaped lid of this jar is fragile and it already started showing a crack, even though we never dropped it. I got it at a very good price below Rs. 2500 during GIF sale including bank discount, so no complaints.
Read more"
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White","1.0 out of 5 stars
Low quality and weak performance.",1.0,"Small jar is not grinding properly. And without any activity from our side all the tops are breaking like this image..cheap quality plastic they're are using. When we realised this is a bad product return time got over. Other I will return or cancel this one.
Read more"
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White","5.0 out of 5 stars
Nice product",5.0,Read more
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White","4.0 out of 5 stars
Bajaj Mixture",4.0,"Over all good product,but needs to deliver with care, received today and it's small jar cap was broken,added pic in review.
Read more"
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White","3.0 out of 5 stars
Average quality.",3.0,"Mixer grinder quality is average.
Read more"
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White","5.0 out of 5 stars
बजाज मिक्सर, ग्राइंडर",5.0,"बहुत अच्छा है।
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","5.0 out of 5 stars
The first shake with instacuppa, cool",5.0,"The media could not be loaded.
                



 Liked it most, reason is outstanding finishing of the product, immaculate performance, easy to use, essentially needed in every household. Added advantage is portable, convenient and shake on the go. Super. Value for the money.
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","5.0 out of 5 stars
Fantastic Portable Blender for Parents on the Go!",5.0,"We recently purchased this portable blender for our 7-month-old daughter, who just started eating solids. We wanted to ensure we could provide her with fresh, homemade fruit purees and blended cooked food while on a trip, and this blender exceeded our expectations.Being portable and battery-operated, it has been a lifesaver on road trips. We cook her food, pack it, and when it's time for her lunch or dinner, we simply blend it and serve it fresh. It has also made preparing fruit purees while traveling incredibly convenient.Overall, this blender is a great product. We now use it daily because it's so convenient and easy to clean. It has even become our go-to appliance for making shakes for ourselves, and it performs perfectly every time.Highly recommend this portable blender to any parent looking for a reliable and easy-to-use solution for preparing fresh food for their little one on the go!
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","4.0 out of 5 stars
Expensive but very unique and useful portable blender",4.0,"Recently I have purchased the Instacuppa portable blender, and it has exceeded my expectations in many ways. This blender is not only aesthetically pleasing but also very functional.Pros:1. Perfect for Smoothies: It blends smoothies to a perfect consistency, making it an excellent choice for those who enjoy healthy drinks.2. Compact and Portable:Its compact size makes it incredibly easy to carry around, perfect for those who are always on the go. It fits easily into a bag, making it ideal for travel.3. Easy to Assemble and Clean: The blender is very straightforward to put together and disassemble, and cleaning it is a breeze.4. Quiet Operation:Despite its powerful motor, it operates quietly, which is a significant plus for early morning or late-night blending.5. Powerful Motor:The motor is strong enough to blend baby food smoothly, which is primarily what we use it for while traveling.cons:1.Bit expensive compared to other available products in Amazon.2. Packaging could be better.Overall, I am very pleased with this purchase. The Instacuppa portable blender is a reliable and efficient tool that has made our traveling experience much more convenient, especially for preparing baby food. Highly recommended.
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","5.0 out of 5 stars
Looks Sturdy and amazing Built quality",5.0,"Its compact, stylish design and powerful motor make it perfect for travel, gym, or office use. Easy to clean and use, it ensures fresh drinks anytime, anywhere.
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","5.0 out of 5 stars
Easy to use and portable",5.0,"The product is very sturdy and extremely useful. It’s travel friendly
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","4.0 out of 5 stars
Good quality",4.0,"Works smooth … low noise .. blends quick and nicely …. A good quality product and value for the money …
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","5.0 out of 5 stars
Very useful product",5.0,"Must have in every house, easy to use.. easy to clean and very handy when you have kids at home
Read more"
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...","4.0 out of 5 stars
A good product for those who want to have a healthy lifestyle",4.0,"Product is good but AMAZON service is pathetic, try ordering it from some other online service provider since *Amazons* customer care service is the worst of all, even if you’re a prime member you’re complains will remain unanswered.
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"5.0 out of 5 stars
Durable and Accurate Measuring Cups and Spoons",5.0,"The media could not be loaded.
                



 The INKULTURE Stainless Steel Measuring Cups and Spoons set is an excellent addition to my kitchen. The set includes four measuring cups and four spoons, which are perfect for both dry and liquid ingredients. The stainless steel construction is durable and rust-resistant, ensuring long-term use. The handles are sturdy and provide a good grip, making them easy to use. The measurements are clearly marked and accurate, which is essential for precise cooking and baking. Overall, I am very happy with this purchase and would highly recommend it to anyone looking for a reliable set of measuring tools.
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"4.0 out of 5 stars
This is recommended product",4.0,"The quality of the product is good.
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"5.0 out of 5 stars
Good",5.0,"Quality of spoon is nice but quality of cup not upto the mark.Packiging not done properly.
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"5.0 out of 5 stars
Good .value for money",5.0,"It's a good product and quality is good..amazing deal in such a good price
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"3.0 out of 5 stars
Measuring cups",3.0,"Not actually stainless steel,, as i found rust on it after washing and storing in racks,, but price wise its ok
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"4.0 out of 5 stars
Quality",4.0,"Nice measure in terms of quality, size and usefulness.
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"5.0 out of 5 stars
Nice",5.0,"This nice product and also look beautiful
Read more"
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measur...,"5.0 out of 5 stars
Value for money",5.0,"Most very beautiful material s
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","5.0 out of 5 stars
Good",5.0,"I like it's performance and efficiency...it's just superb product ...make cooking so easy...
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","5.0 out of 5 stars
Excellent product loved it",5.0,"It's been nearly 2 years after using this product, it made my work very easy with in few seconds the vegetables are chopped into fine pieces, very easy to use and quick. Quality and efficiency are so good 👍😊 go for it
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","4.0 out of 5 stars
Good chopper",4.0,"Well built and does its job well so far. Will update after a few months of use.
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","5.0 out of 5 stars
Very nice product",5.0,"Using it for almost a year by now..still it's working super nice.
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","5.0 out of 5 stars
Best gift I bought for my mother in law",5.0,"I have been using this for months. The quality is very good and makes my and my mother in law's work very easy. Mother has arthritis and it is very hard for her to press hard on buttons and turn knobs. This chopper works like a pro even when we press softly at the top. The size is also big enough for our daily needs. Been using this instead of food processor as it is comfortable to use , doesn't have too many parts to assemble and easy to wash.Overall it's value for money.
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","5.0 out of 5 stars
The BEST electric chopper!",5.0,"This is an excellent chopping machine, the 400w motor makes short work of chopping vegetables, as do the extremely sharp steel blades, you can vary the size of chopped pieces by varying the length of time you keep the machine running, the longer you hold, the finer it cuts veggies, we tried hard vegetables like carrot and beet root, the machine chopped up these hard veggies with absolute ease and the 500ml bowl is large enough to cut veggies for the whole family at one go….love this machine and would definitely recommend this to anyone looking for an electric chopping machine as this is the best….❤️
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","4.0 out of 5 stars
Very useful",4.0,"Very very useful
Read more"
"Brayden Chopro Electric Vegetable Chopper for Kitchen | Onion, Carrot, Garlic & Fruits | Chop, Mince, Puree, Whisk, 500 ml...","2.0 out of 5 stars
It’s finicky and unreliable",2.0,"It only works occasionally so that’s very frustrating when you want to get to something done and the machine doesn’t cooperate. When it does work, it works great, but it’s not reliable. The size and double blades are wonderful, making it easy to chop or blend large batches of things, but again, only when it decides to work.
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"5.0 out of 5 stars
Useful",5.0,"Light weight.Does what it says . Good quality, durability is good . Perform well and does the job neatly.. value for money
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"4.0 out of 5 stars
Good product",4.0,"It removes the lint from sweaters very smoothly.
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"5.0 out of 5 stars
Worth it",5.0,"Go for it. Easy to use. Shows visible results in minutes without any hassles or damage to the cloth.
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"3.0 out of 5 stars
Slight removal",3.0,"Takes long time. Only Slight removal!
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"5.0 out of 5 stars
Good quality",5.0,"It is really good
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"1.0 out of 5 stars
Worst product don't buy",1.0,"It's waste of money.. it doesn't suck any lint..
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"5.0 out of 5 stars
Useful & effective",5.0,"Achah , winter clothes  k liye usefull h , esilyl lints remove karskte h isse, battery life bhi achi h...
Read more"
NOVA Lint Remover for Clothes & Fabric Shaver for Woolen Clothes & Lint Shaver | 1 Year Warranty |,"4.0 out of 5 stars
Value for money",4.0,"Worth buying, easy to use , saves lot of money,  and real problem solver
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","5.0 out of 5 stars
Very useful & easy to clean",5.0,"I am using To beat cooked dal, to make buuter milk, to beat eggs so far. It is very useful
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","4.0 out of 5 stars
Really Top Quality Kitchen Product",4.0,"It is very powerful, good looking and easy to use.I don’t like that the front isn’t detachable from the motor bit (makes cleaning it easier).
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","5.0 out of 5 stars
Must buy",5.0,"Super useful for the kitchen and is mess free, been using it for a while and I'm in love
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","5.0 out of 5 stars
Nice product very strong good quality",5.0,"Very good product every type
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","5.0 out of 5 stars
Hand blender",5.0,"Performance is good. Noise is less, Portability is very good. Size is good. Durability I have to check because I have been using this for just one week. Value for money is good.
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","3.0 out of 5 stars
low quality hand blender",3.0,"The plastic parts are flimsy. I had to check carefully if it was a knockoff of Philips brand. But no, apparently Philips was sold to a Chinese company few years back. At least they could have maintained the quality.While working the whole equipment feels like a cheap chinese toy with uncontrolled vibrations. The metal part at the end seems subpar.Believe me you are not buying a 'Philips' product that you have in mind.
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","4.0 out of 5 stars
Good product just bought a week before",4.0,"Good product just bought a week before. Good in term of quality and overall working. One improvement is like we have to keep pushing button to work the blender instead of that they can give switch like once we start it as on it will continue to work until we switch of the button
Read more"
"PHILIPS HL1655/00 Hand Blender, 250W","1.0 out of 5 stars
Its too loud making noise n not working properly",1.0,"Just used for making cold coffee its noise is too loud n ice  is also not crushing properly
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"5.0 out of 5 stars
Very fast work , so nice product",5.0,"Make juice very fast and juice mix quility very good
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"4.0 out of 5 stars
Nice product",4.0,"Value for money
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"5.0 out of 5 stars
Affordable",5.0,"Value for money . Easy to use. Less noise. Size is good. Light weight. Look good.
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"1.0 out of 5 stars
good product but company service is not as its company reputation very poor",1.0,"I recently purchased the Kent Hand Blender with high hopes of a reliable and efficient kitchen appliance. However, my experience with this product has been nothing short of a disappointment, and the lack of proper customer care support has added insult to injury.From the outset, the Kent Hand Blender failed to meet even the most basic expectations. The motor seemed weak and struggled to blend even simple ingredients. I tried using it for various tasks such as making smoothies, pureeing soups, and preparing sauces, but it consistently fell short. The blender's blades were ineffective in properly chopping or blending the ingredients, leaving behind unwanted chunks and an overall unappetizing texture.Adding to my frustration was the abysmal customer care support offered by Kent. When I reached out to their helpline for assistance, I encountered endless wait times, unhelpful representatives, and an overall lack of concern for my concerns. It seemed as if they were uninterested in addressing my issue and just wanted to get me off the line as quickly as possible. Despite numerous attempts, I was unable to get a satisfactory resolution to my blender's performance problems.What's even more frustrating is that I discovered many other users experiencing similar issues with the Kent Hand Blender. It's evident that this product suffers from significant quality control problems, and the lack of proper customer support further amplifies the dissatisfaction.In terms of design, the Kent Hand Blender falls short as well. The overall construction feels flimsy, and the buttons and controls are poorly placed and difficult to operate. It's apparent that this blender was not built to withstand regular use or provide a reliable performance in the kitchen.Given the consistent underperformance of the Kent Hand Blender and the sheer lack of assistance from their customer care team, I strongly advise against purchasing this product. Save yourself the frustration, disappointment, and wasted money by exploring alternative options from more reputable brands that prioritize both product quality and customer satisfaction
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"5.0 out of 5 stars
Nice Blender (As per my Wife opinion)",5.0,"I am not using this Kent Blender, but i bought this for my wife who is making my food as Lunch and dinner,as per her opinion, She said, Blender is pretty strong, easy to use, and looks good in Stainless steel body design,But she is complaining just one thing, that Kent didn't Provided Wall mounting Stand where Blender can fix when not in use, Currently She is keeping Blender in its Box and somewhere on Freeze or somewhere near Kitchen when not in useI am wondering, Good Company like KENT, how they can forget to add wall Mounting Stand in their Product(Blender) ?Now my Wife asked me to design and make something by 3D Printer, so Blender Can Mount on wall,The Story not end here, i have 3d printer already, when i started to 3d Print this Blender Wall Mount Stand, my Printer's Extruder Set was not working, and i ordered and got from Amazon worth RS 900, then again i tried to Print this Damn Wall Mount Stand, this time Hot Nozzle Kit were found not working, Again Order from Amazon Worth Rs 850,So In short This Kent Blender Wall Mounting Stand Cost me RS 1750/- which should Provided with the Blender
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"3.0 out of 5 stars
Good product, not suitable for ghee churning",3.0,"Great product, variable speed, robust. But my use was for ghee churning and as it comes with only one kind of blade it doesn't give the best results in taking butter out of the curd. Do take a note if that's your primary purpose.I would request Kent to increase the options of blades for better suitability.
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"5.0 out of 5 stars
Just awesome",5.0,"SS body, function is also good, multiple speed option.
Read more"
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,"4.0 out of 5 stars
Good Multipurpose Blender",4.0,"Very powerful.However, the blender heats up quickly and smells
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"5.0 out of 5 stars
Quality product & easy to use.",5.0,"The whole body of the cooker is very nice. I use it for boiling eggs, noodles & rice.
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"4.0 out of 5 stars
Compact and gets the job done",4.0,"This multi purpose cooker allows you to cook rice, boil eggs, tea etc. it has an automatic cut-off too, thank God that's a given. But the only thing that's annoying is when you cook rice a very thin layer get's burnt and you could smell it before the cut off kicks in..but it's a very thin layer you're loosing.... affordable price and compact ... multipurpose so 4 star.
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"5.0 out of 5 stars
Superb",5.0,"Very usefull product, can make boiled Rice and vegetables along with it..
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"5.0 out of 5 stars
Excellent buy",5.0,"Good quality. Can be used for many things... really multipurpose gadget. Must have for travel and hostels
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"3.0 out of 5 stars
Nice one",3.0,"Milton champ 1500 is a good buy.Works nicely.
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"4.0 out of 5 stars
Easy to use",4.0,"Helps in giving perfect boiled eggs. But somewhat misleading as it has only two options—switch on & off. Once the eggs are done you need to switch off the boiler manually
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"5.0 out of 5 stars
Good and Efficient Product",5.0,"The media could not be loaded.
                



 Overall Good one!!! Boiler is superb and efficient
Read more"
MILTON Smart Egg Boilers | Instand Egg Boiler | Boil up to 7 Eggs,"1.0 out of 5 stars
Pathetic Quality",1.0,"I've disliked this product because the steel plate got rusted in 2-3 days time and now the customer service guys says that only manufacturing defects are covered under warranty so this will being a physical damage won't be covered.
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","5.0 out of 5 stars
A durable and easy to use washing machine",5.0,"I have been using this washing machine since almost more than one year and it is running smoothly without any defect. A durable product
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","4.0 out of 5 stars
It is good in this price range",4.0,"Satisfied as it is value for money …performance is also decent…it is also easy to use ..
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","5.0 out of 5 stars
Good product",5.0,"I am fully satisfied with this product
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","5.0 out of 5 stars
Good product....kimat basul",5.0,"Using from last 2 months. No problems, strong chassis. Good if require semi automatic.
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","1.0 out of 5 stars
Dryer unbalance spinning",1.0,"Worst Product. There is unbalance dryer.Strongly recommended not to buy such product.No service.
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","5.0 out of 5 stars
Chota pack bada dhamaka",5.0,"It is just a blessing for people with children for the house hold chores. At this price, the quality is superb and highly recommended.
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","4.0 out of 5 stars
Value for money",4.0,"Machine working in fine condition. The only issue is it's detaching lid of washer. We have to remove it separately while putting the clothes in machine. It should have hinge type fixation
Read more"
"Samsung 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT70M3000UU/TL, LIGHT GRAY, Double Storm Pulsator)","5.0 out of 5 stars
Amazing",5.0,"Very amazing i am review this after 8 month testing its amazing go for it
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","5.0 out of 5 stars
Has the quality.",5.0,"Pan quality is good. Bhavari and puf items cooks well. Looks slightly smaller than what expected but true to size.
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","4.0 out of 5 stars
Prestige appe pan",4.0,"Prestige app per pen is very nice nice product I like it thank you .
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","5.0 out of 5 stars
Best and super quality",5.0,"Best product
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","5.0 out of 5 stars
Appe stand",5.0,"This is really nice. Heavy weight and very easy to use.  Can be easily used on normal gas stove
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","5.0 out of 5 stars
Must buy value for money",5.0,"I used it alot it's easy to clean and appam don't stick to the pan. It comes with see through lead and one small wodden thing to flip the appam. Really nice my mother loves it ❤
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","4.0 out of 5 stars
OK",4.0,"Like .Size is small
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","3.0 out of 5 stars
Product is OK",3.0,"The paniyarakkal pan is undeniably effective for making delicious snacks, but it does have a minor issue. After extended use exceeding 20 minutes, the handle tends to emit an unpleasant odor. This odor can be a bit bothersome, but it doesn't compromise the pan's cooking performance. It's a reliable kitchen tool for preparing delectable paniyarams and other snacks, provided you can overlook the handle's occasional odor issue. Overall, it's a worthwhile addition to your culinary arsenal, offering tasty results despite this minor inconvenience.
Read more"
"Prestige Aluminium Omega Select Plus Non Stick Paniyarakkal with Lid (24 cm, Black)- Gas Top Compatible Only, Black","5.0 out of 5 stars
Good",5.0,"Worthy
Read more"
"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)","5.0 out of 5 stars
Good Product",5.0,"Great Product at this Price Range, Sturdy And Strong with Good Motor and Good Looking also.
Read more"
"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)","5.0 out of 5 stars
A Kitchen Powerhouse",5.0,"I'm absolutely thrilled with my Sujata Powermatic Plus! It's become a staple in my kitchen and lives up to all the hype. Here's why spouse love it:* **Multitasking Master:** This appliance is like having three helpers in one.  The juicer attachment lets me whip up fresh, healthy juices in a flash. The large liquidizer jar is perfect for smoothies, purees, and creamy milkshakes. And the chutney jar tackles spices and dry ingredients with ease.* **Power Packed Performance:**  The 900-watt motor is a beast! It tackles even tough tasks like grinding frozen ingredients or fibrous vegetables without breaking a sweat. Plus, it runs smoothly with minimal noise.* **Built to Last:** The Sujata Powermatic Plus feels incredibly sturdy. The jars are high-quality and the overall construction seems built to last for years to come.* **Easy Cleaning:**  Cleanup is a breeze. The jars are dishwasher safe, and the juicer attachment disassembles easily for rinsing.* **Bonus Points:** The included chutney jar is a game-changer for making flavorful dips and chutneys.Overall, I can't recommend the Sujata Powermatic Plus enough. It's a versatile, powerful, and well-made appliance that makes healthy eating and delicious meals so much easier. If you're looking for a juicer mixer grinder that does it all, this is the one!
Read more"
